,pm25,pm10,o3,no2,so2,co,date
161,0.2604166666666667,0.2916666666666667,0.6122448979591837,0.56,0.2,0.4,2022-04-25
162,0.3333333333333333,0.25,0.7551020408163265,0.48,0.2,0.4,2022-04-26
163,0.46875,0.5,0.42857142857142855,0.56,0.2,0.4,2022-04-27
164,0.3645833333333333,0.3333333333333333,0.5918367346938775,0.6,0.2,0.4,2022-04-28
165,0.375,0.4375,0.8571428571428571,0.72,0.2,0.4,2022-04-29
166,0.4895833333333333,0.4166666666666667,0.8367346938775511,0.84,0.2,0.4,2022-04-30
118,0.46875,0.3333333333333333,0.8367346938775511,0.72,0.2,0.4,2022-05-01
119,0.4375,0.4583333333333333,0.8163265306122449,0.76,0.2,0.4,2022-05-02
120,0.46875,0.4375,0.8367346938775511,0.76,0.2,0.5,2022-05-03
121,0.46875,0.4583333333333333,0.9183673469387755,0.72,0.2,0.5,2022-05-04
122,0.4791666666666667,0.5833333333333334,0.7142857142857143,0.76,0.2,0.4,2022-05-05
123,0.5520833333333334,0.3958333333333333,0.8367346938775511,0.52,0.2,0.4,2022-05-06
124,0.5,0.3541666666666667,0.8979591836734694,0.36,0.2,0.4,2022-05-07
125,0.4583333333333333,0.375,0.6938775510204082,0.6,0.2,0.4,2022-05-08
126,0.4166666666666667,0.3333333333333333,0.7755102040816326,0.6,0.2,0.4,2022-05-09
127,0.40625,0.5833333333333334,1.0408163265306123,1.04,0.2,0.5,2022-05-10
128,0.4791666666666667,0.6666666666666666,1.0204081632653061,0.96,0.2,0.4,2022-05-11
129,0.5208333333333334,0.4791666666666667,0.7346938775510204,0.44,0.2,0.4,2022-05-12
130,0.2708333333333333,0.375,0.9183673469387755,0.32,0.2,0.3,2022-05-13
131,0.34375,0.375,0.9795918367346939,0.56,0.2,0.3,2022-05-14
132,0.3020833333333333,0.4791666666666667,1.0816326530612246,0.76,0.2,0.4,2022-05-15
133,0.40625,0.5833333333333334,0.5714285714285714,0.72,0.2,0.4,2022-05-16
134,0.5833333333333334,0.3125,0.7346938775510204,0.52,0.2,0.3,2022-05-17
135,0.25,0.375,0.8571428571428571,0.68,0.2,0.3,2022-05-18
136,0.21875,0.4791666666666667,1.0612244897959184,0.92,0.4,0.4,2022-05-19
137,0.3541666666666667,0.5,0.6530612244897959,0.72,0.2,0.4,2022-05-20
138,0.34375,0.1875,0.7551020408163265,0.16,0.2,0.3,2022-05-21
139,0.19791666666666666,0.1875,0.7857142857142857,0.42000000000000004,0.2,0.35,2022-05-22
1060,0.22395833333333331,0.1875,0.8163265306122449,0.68,0.2,0.4,2022-05-31
90,0.25,0.2916666666666667,0.8775510204081632,0.68,0.2,0.4,2022-06-01
91,0.2916666666666667,0.3125,1.0,0.52,0.2,0.3,2022-06-02
92,0.2916666666666667,0.25,0.5918367346938775,0.52,0.2,0.4,2022-06-03
93,0.3645833333333333,0.3125,0.8979591836734694,0.4,0.2,0.4,2022-06-04
94,0.4166666666666667,0.22916666666666666,0.9591836734693877,0.24,0.2,0.3,2022-06-05
95,0.3229166666666667,0.22916666666666666,0.9591836734693877,0.52,0.2,0.4,2022-06-06
96,0.22916666666666666,0.3541666666666667,0.6938775510204082,0.6,0.2,0.5,2022-06-07
97,0.3958333333333333,0.3541666666666667,0.5510204081632653,0.56,0.2,0.4,2022-06-08
98,0.4166666666666667,0.3333333333333333,0.6326530612244898,0.4,0.2,0.4,2022-06-09
99,0.3958333333333333,0.2916666666666667,0.8163265306122449,0.32,0.2,0.4,2022-06-10
100,0.375,0.3125,0.8979591836734694,0.44,0.2,0.4,2022-06-11
101,0.3333333333333333,0.3958333333333333,0.9591836734693877,0.52,0.2,0.4,2022-06-12
102,0.3125,0.2708333333333333,0.8571428571428571,0.28,0.2,0.3,2022-06-13
103,0.2604166666666667,0.22916666666666666,0.9387755102040817,0.64,0.4,0.3,2022-06-14
104,0.21875,0.0625,0.9591836734693878,1.04,0.4,0.4,2022-06-15
105,0.40625,0.09375,0.9795918367346939,0.32,0.4,0.3,2022-06-16
106,0.22916666666666666,0.125,1.0,0.44,0.4,0.3,2022-06-17
107,0.22916666666666666,0.15625,1.0204081632653061,1.04,0.4,0.4,2022-06-18
108,0.3854166666666667,0.1875,1.0408163265306123,0.4,0.6,0.3,2022-06-19
3074,0.3541666666666667,0.21875,1.0612244897959184,0.2,0.2,0.3,2022-06-20
1061,0.3229166666666667,0.25,1.0816326530612246,0.36,0.4,0.3,2022-06-21
109,0.2916666666666667,0.3541666666666667,1.1020408163265305,0.52,0.4,0.3,2022-06-22
110,0.2708333333333333,0.5,1.1224489795918366,0.6,0.4,0.4,2022-06-23
111,0.3125,0.3958333333333333,1.1428571428571428,0.36,0.4,0.3,2022-06-24
112,0.3020833333333333,0.25,1.163265306122449,0.44,0.4,0.4,2022-06-25
113,0.3125,0.4375,1.183673469387755,0.6,0.4,0.5,2022-06-26
114,0.4166666666666667,0.4375,0.9387755102040817,0.52,0.4,0.4,2022-06-27
115,0.46875,0.5,0.9591836734693877,0.64,0.4,0.4,2022-06-28
116,0.4583333333333333,0.7083333333333334,1.0408163265306123,0.6,0.4,0.4,2022-06-29
117,0.4479166666666667,0.9375,1.0,0.44,0.4,0.4,2022-06-30
59,0.5520833333333334,0.7569444444444444,0.9931972789115646,0.4,0.4,0.3666666666666667,2022-07-01
60,0.3333333333333333,0.5763888888888888,0.9863945578231292,0.36,0.4,0.3333333333333333,2022-07-02
61,0.375,0.3958333333333333,0.9795918367346939,0.32,0.4,0.3,2022-07-03
62,0.3333333333333333,0.375,0.6938775510204082,0.28,0.4,0.3,2022-07-04
63,0.34375,0.25,0.8979591836734694,0.24,0.4,0.3,2022-07-05
64,0.2708333333333333,0.3333333333333333,0.9183673469387755,0.36,0.4,0.2,2022-07-06
65,0.3125,0.3125,0.8571428571428571,0.28,0.4,0.2,2022-07-07
66,0.3541666666666667,0.25,0.6938775510204082,0.16,0.4,0.2,2022-07-08
67,0.25,0.2708333333333333,0.6326530612244898,0.12,0.4,0.2,2022-07-09
68,0.1875,0.2708333333333333,0.6530612244897959,0.2,0.4,0.2,2022-07-10
69,0.22916666666666666,0.3125,0.6530612244897959,0.32,0.4,0.2,2022-07-11
70,0.20833333333333334,0.3333333333333333,0.8367346938775511,0.2,0.4,0.2,2022-07-12
71,0.21875,0.4583333333333333,0.9795918367346939,0.48,0.4,0.3,2022-07-13
72,0.22916666666666666,0.3958333333333333,0.7551020408163265,0.32,0.4,0.2,2022-07-14
73,0.25,0.3541666666666667,0.9387755102040817,0.28,0.4,0.2,2022-07-15
74,0.21875,0.22916666666666666,0.7142857142857143,0.2,0.4,0.2,2022-07-16
75,0.125,0.3125,1.0,0.44,0.4,0.2,2022-07-17
76,0.1875,0.3958333333333333,1.2857142857142858,0.8,0.4,0.4,2022-07-18
77,0.23958333333333334,0.7708333333333334,1.510204081632653,0.96,0.4,0.5,2022-07-19
78,0.34375,0.75,1.5510204081632653,0.8200000000000001,0.4,0.45,2022-07-20
79,0.3229166666666667,0.7291666666666666,1.5918367346938775,0.68,0.4,0.4,2022-07-21
80,0.3541666666666667,0.7708333333333334,1.469387755102041,0.64,0.4,0.4,2022-07-22
81,0.4895833333333333,0.4375,1.0204081632653061,0.24,0.2,0.3,2022-07-23
82,0.3541666666666667,0.3958333333333333,1.3061224489795917,0.52,0.4,0.3,2022-07-24
83,0.3333333333333333,0.6875,0.6938775510204082,0.64,0.4,0.4,2022-07-25
84,0.53125,0.375,0.9795918367346939,0.32,0.4,0.3,2022-07-26
85,0.3645833333333333,0.4375,1.2857142857142858,0.6,0.4,0.3,2022-07-27
86,0.2916666666666667,0.5625,0.9795918367346939,0.52,0.4,0.3,2022-07-28
87,0.3229166666666667,0.3541666666666667,0.8163265306122449,0.24,0.4,0.3,2022-07-29
88,0.3229166666666667,0.34375,0.8775510204081634,0.32,0.4,0.3,2022-07-30
89,0.2708333333333333,0.3333333333333333,0.9387755102040817,0.4,0.4,0.3,2022-07-31
28,0.3020833333333333,0.3541666666666667,0.32653061224489793,0.6,0.4,0.3,2022-08-01
29,0.2708333333333333,0.375,1.183673469387755,0.52,0.4,0.3,2022-08-02
30,0.3125,0.46875,1.3265306122448979,0.54,0.4,0.3,2022-08-03
31,0.3229166666666667,0.5625,1.469387755102041,0.56,0.4,0.3,2022-08-04
32,0.3645833333333333,0.5208333333333334,1.1768707482993197,0.52,0.4,0.3,2022-08-05
33,0.375,0.4791666666666667,0.8843537414965986,0.48000000000000004,0.4,0.3,2022-08-06
34,0.17708333333333334,0.4375,0.5918367346938775,0.44,0.4,0.3,2022-08-07
35,0.2708333333333333,0.3125,0.3673469387755102,0.32,0.4,0.3,2022-08-08
36,0.3229166666666667,0.25,0.673469387755102,0.36,0.4,0.2,2022-08-09
37,0.17708333333333334,0.2916666666666667,0.6530612244897959,0.36,0.4,0.2,2022-08-10
38,0.1875,0.2708333333333333,0.7346938775510204,0.48,0.4,0.2,2022-08-11
39,0.20833333333333334,0.3958333333333333,0.9387755102040817,0.4,0.4,0.3,2022-08-12
40,0.34375,0.4791666666666667,1.0408163265306123,0.56,0.4,0.3,2022-08-13
41,0.4375,0.5208333333333334,0.9795918367346939,0.64,0.4,0.3,2022-08-14
42,0.3958333333333333,0.5625,0.9591836734693877,0.8,0.4,0.4,2022-08-15
43,0.3854166666666667,0.5208333333333334,0.16326530612244897,0.88,0.4,0.4,2022-08-16
44,0.3333333333333333,0.6041666666666666,1.2040816326530612,0.68,0.4,0.3,2022-08-17
45,0.4270833333333333,0.6666666666666666,1.0408163265306123,0.48,0.4,0.3,2022-08-18
46,0.4791666666666667,0.4583333333333333,0.5918367346938775,0.36,0.4,0.3,2022-08-19
47,0.5208333333333334,0.22916666666666666,0.46938775510204084,0.24,0.4,0.3,2022-08-20
48,0.20833333333333334,0.20833333333333334,0.5918367346938775,0.36,0.4,0.3,2022-08-21
49,0.2604166666666667,0.22916666666666666,0.6326530612244898,0.4,0.4,0.3,2022-08-22
50,0.3645833333333333,0.3541666666666667,0.6530612244897959,0.4,0.4,0.4,2022-08-23
51,0.4270833333333333,0.4791666666666667,1.1020408163265305,0.48,0.4,0.4,2022-08-24
52,0.46875,0.75,1.1224489795918366,0.64,0.4,0.4,2022-08-25
53,0.5104166666666666,0.8125,1.4081632653061225,0.76,0.4,0.4,2022-08-26
54,0.46875,0.5,1.0408163265306123,0.24,0.4,0.3,2022-08-27
55,0.4166666666666667,0.25,0.7346938775510204,0.36,0.4,0.3,2022-08-28
56,0.25,0.375,0.9183673469387755,0.56,0.4,0.4,2022-08-29
57,0.3854166666666667,0.375,0.8571428571428571,0.52,0.4,0.3,2022-08-30
58,0.34375,0.1875,0.5102040816326531,0.56,0.4,0.3,2022-08-31
1059,0.265625,0.3125,0.5102040816326531,0.28,0.4,0.2,2022-09-01
1,0.1875,0.3125,0.5102040816326531,0.28,0.4,0.2,2022-09-02
2,0.34375,0.3611111111111111,0.5238095238095238,0.5866666666666667,0.4,0.3,2022-09-03
3,0.4166666666666667,0.4097222222222222,0.5374149659863945,0.8933333333333333,0.4,0.4,2022-09-04
4,0.4375,0.4583333333333333,0.5510204081632653,1.2,0.4,0.5,2022-09-05
5,0.40625,0.4375,0.8571428571428571,0.56,0.4,0.4,2022-09-06
6,0.5833333333333334,0.5625,0.9183673469387755,0.76,1.0,0.5,2022-09-07
7,0.5833333333333334,0.8958333333333334,0.7346938775510204,0.68,0.6,0.4,2022-09-08
8,0.21875,0.2708333333333333,0.673469387755102,0.52,0.6,0.3,2022-09-09
9,0.19791666666666666,0.20833333333333334,0.6938775510204082,0.28,0.4,0.3,2022-09-10
10,0.11458333333333333,0.10416666666666667,0.6122448979591837,0.16,0.4,0.2,2022-09-11
11,0.23958333333333334,0.1875,0.6122448979591837,0.28,0.6,0.2,2022-09-12
12,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.76,0.6,0.3,2022-09-13
13,0.46875,0.5208333333333334,0.4897959183673469,0.88,0.6,0.4,2022-09-14
14,0.2604166666666667,0.3541666666666667,0.4897959183673469,0.64,0.4,0.4,2022-09-15
15,0.3020833333333333,0.25,0.40816326530612246,0.36,0.6,0.3,2022-09-16
16,0.17708333333333334,0.1875,0.40816326530612246,0.24,0.4,0.2,2022-09-17
17,0.09375,0.125,0.5102040816326531,0.12,0.4,0.2,2022-09-18
18,0.07291666666666667,0.08333333333333333,0.46938775510204084,0.24,0.6,0.2,2022-09-19
19,0.15625,0.08333333333333333,0.42857142857142855,0.28,0.4,0.2,2022-09-20
20,0.22916666666666666,0.16666666666666666,0.4897959183673469,0.36,0.4,0.3,2022-09-21
21,0.2604166666666667,0.25,0.30612244897959184,0.64,0.4,0.4,2022-09-22
22,0.375,0.3333333333333333,0.6326530612244898,0.56,0.4,0.4,2022-09-23
23,0.4895833333333333,0.3541666666666667,0.3673469387755102,0.68,0.4,0.6,2022-09-26
24,0.5416666666666666,0.4791666666666667,0.3469387755102041,0.56,0.4,0.6,2022-09-27
25,0.15625,0.14583333333333334,0.30612244897959184,0.32,0.4,0.3,2022-09-28
26,0.2604166666666667,0.22916666666666666,0.3673469387755102,0.6,0.4,0.5,2022-09-29
27,0.375,0.2916666666666667,0.2857142857142857,0.6,0.4,0.5,2022-09-30
0,0.5,0.2708333333333333,0.3673469387755102,0.48,0.4,0.5,2022-10-01
1037,0.5,0.1875,0.5102040816326531,0.2,0.4,0.3,2022-10-02
1038,0.5,0.1875,0.3673469387755102,0.32,0.4,0.3,2022-10-03
1039,0.5,0.5625,0.4897959183673469,0.56,0.4,0.5,2022-10-04
1040,0.5,0.7708333333333334,0.14285714285714285,1.16,0.4,0.8,2022-10-05
1041,0.5,0.5625,0.4897959183673469,0.76,0.2,0.5,2022-10-06
1042,0.5,0.5833333333333334,0.5306122448979592,0.72,0.2,0.5,2022-10-07
1043,0.5,0.625,0.5306122448979592,0.56,0.2,0.4,2022-10-08
1044,0.5,0.375,0.3877551020408163,0.68,0.2,0.3,2022-10-09
1045,0.5,0.625,0.3673469387755102,0.8,0.2,0.4,2022-10-10
1046,0.5,0.8125,0.30612244897959184,0.8,0.2,0.5,2022-10-11
1047,0.5,0.8541666666666666,0.40816326530612246,0.8,0.2,0.6,2022-10-12
1048,0.5,0.9375,0.46938775510204084,0.84,0.30000000000000004,0.5,2022-10-13
1049,0.5,0.7708333333333334,0.46938775510204084,0.68,0.4,0.4,2022-10-14
1050,0.5,0.5625,0.5306122448979592,0.64,0.4,0.3,2022-10-15
1051,0.5,0.75,0.4897959183673469,0.88,0.4,0.5,2022-10-16
1052,0.5,0.875,0.5510204081632653,0.96,0.4,0.6,2022-10-17
1053,0.5,0.7083333333333334,0.5510204081632653,0.64,0.33333333333333337,0.4,2022-10-18
1054,0.5,0.5208333333333334,0.3673469387755102,0.76,0.2666666666666667,0.4,2022-10-19
1055,0.5,0.5416666666666666,0.32653061224489793,0.8,0.2,0.5,2022-10-20
1056,0.5,0.7708333333333334,0.1836734693877551,0.72,0.2,0.5,2022-10-21
1057,0.5,0.3958333333333333,0.24489795918367346,0.48,0.2,0.5,2022-10-22
1058,0.5,0.25,0.14285714285714285,0.32,0.2,0.4,2022-10-23
