date, pm25, pm10, o3, no2, so2, co
2021/1/19, 81, 28, 21, 24, 3, 7
2021/1/20, 70, 15, 21, 15, 2, 5
2021/1/21, 39, 17, 16, 16, 3, 5
2021/1/22, 53, 22, 8, 22, 3, 8
2021/1/23, 74, 15, 24, 11, 1, 5
2021/1/24, 46, 9, 25, 8, 2, 4
2021/1/25, 39, 13, 20, 12, 2, 4
2021/1/26, 53, 11, 20, 12, 2, 3
2021/1/27, 54, 21, 12, 22, 3, 4
2021/1/28, 68, 16, 7, 20, 2, 5
2021/1/29, 70, 11, 17, 13, 2, 4
2021/1/30, 23, 15, 22, 11, 2, 3
2021/1/31, 63, 28, 15, 22, 3, 5
2021/2/1, 68, 35, 15, 14, 3, 5
2021/2/2, 90, 32, 11, 15, 3, 7
2021/2/3, 92, 19, 27, 17, 2, 5
2021/2/4, 31, 31, 11, 20, 3, 7
2021/2/5, 72, 19, 22, 7, 2, 5
2021/2/6, 68, 16, 20, 9, 2, 4
2021/2/7, 68, 18, 20, 11, 2, 5
2021/2/8, 61, 17, 8, 22, 2, 7
2021/2/9, 66, 15, 7, 21, 3, 7
2021/2/10, 63, 35, 26, 10, 3, 5
2021/2/11, 94, 15, 27, 9, 2, 3
2021/2/12, 42, 16, 29, 11, 3, 3
2021/2/13, 58, 17, 28, 10, 3, 3
2021/2/14, 57, 22, 25, 20, 3, 4
2021/2/15, 59, 41, 13, 26, 3, 6
2021/2/16, 93, 33, 21, 19, 5, 6
2021/2/17, 89, 17, 28, 15, 3, 4
2021/2/18, 50, 43, 12, 18, 3, 6
2021/2/19, 140, 44, 24, 13, 3, 6
2021/2/20, 119, 23, 23, 9, 3, 4
2021/2/21, 87, 34, 22, 22, 3, 7
2021/2/22, 100, 42, 17, 23, 3, 8
2021/2/23, 109, 49, 9, 29, 4, 11
2021/2/24, 118, 59, 27, 27, 9, 11
2021/2/25, 140, 67, 15, 34, 7, 10
2021/2/26, 145, 33, 29, 9, 3, 5
2021/2/27, 50, 18, 28, 11, 3, 5
2021/2/28, 54, 20, 27, 19, 3, 6
2021/3/1, 53, 26, 26, 24, 3, 7
2021/3/2, 73, 40, 26, 31, 3, 9
2021/3/3, 89, 47, 14, 32, 4, 9
2021/3/4, 107, 29, 24, 18, 3, 7
